time_s,V1,V2,V3,V4,Vdot1,Vdot2,Vdot3,Vdot4,omega1,omega2,omega3,omega4,delta1,delta2,delta3,delta4,pV1,pV2,pV3,pV4,qV1,qV2,qV3,qV4,pW1,pW2,pW3,pW4,qW1,qW2,qW3,qW4
4.605,0.999016134924194,0.999010523349814,0.999006847735569,0.999009612513973,-2.29661663621211e-05,-1.76739010425611e-05,-1.27975468423163e-05,-1.46697129233644e-05,-0.00058535840561473,-0.000270868083749321,0.000200104221799653,0.000387832348899355,0.00760507474923639,0.00424981803143421,-0.0014548888285911,-0.00584084115667416,1.00546600684779e-66,-8.04372805478233e-67,6.03279604108675e-67,-5.02733003423896e-67,-1.00546600684779e-66,8.04372805478233e-67,-6.03279604108675e-67,5.02733003423896e-67,8.04372805478233e-67,-6.03279604108675e-67,5.02733003423896e-67,-4.02186402739116e-67,-8.04372805478233e-67,6.03279604108675e-67,-5.02733003423896e-67,4.02186402739116e-67
4.61,0.999016020032017,0.999010434939224,0.999006783727659,0.999009539143455,-2.29906883478646e-05,-1.7690330548716e-05,-1.28056224914627e-05,-1.46784953108455e-05,-0.000585196720278438,-0.000270927384810942,0.000199832673049904,0.000387655451623075,0.00760214836143611,0.0042484635426769,-0.00145388898647558,-0.00583890243720437,8.56801617962816e-67,-6.85441294370252e-67,5.14080970777689e-67,-4.28400808981408e-67,-8.56801617962816e-67,6.85441294370252e-67,-5.14080970777689e-67,4.28400808981408e-67,6.85441294370252e-67,-5.14080970777689e-67,4.28400808981408e-67,-3.42720647185126e-67,-6.85441294370252e-67,5.14080970777689e-67,-4.28400808981408e-67,3.42720647185126e-67
4.615,0.99901590501747,0.999010346446558,0.999006719679292,0.99900946572901,-2.30151143839923e-05,-1.77067308418626e-05,-1.2813729481468e-05,-1.46872836892993e-05,-0.000585035069306543,-0.000270986479374036,0.000199561416340805,0.000387478630322492,0.00759922278197633,0.00424710875793026,-0.00145289050137386,-0.0058369646020313,7.30118181563576e-67,-5.8409454525086e-67,4.38070908938145e-67,-3.65059090781788e-67,-7.30118181563576e-67,5.8409454525086e-67,-4.38070908938145e-67,3.65059090781788e-67,5.8409454525086e-67,-4.38070908938145e-67,3.65059090781788e-67,-2.9204727262543e-67,-5.8409454525086e-67,4.38070908938145e-67,-3.65059090781788e-67,2.9204727262543e-67
4.62,0.999015789881037,0.999010257871967,0.999006655590316,0.999009392270612,-2.30394423639136e-05,-1.77230998497347e-05,-1.28218658302921e-05,-1.46960761883255e-05,-0.000584873452024524,-0.000271045366792618,0.000199290452064087,0.000387301885690404,0.0075962980106869,0.0042457536782284,-0.00145189337182478,-0.00583502765077336,6.22165677414532e-67,-4.97732541931625e-67,3.73299406448719e-67,-3.11082838707266e-67,-6.22165677414532e-67,4.97732541931625e-67,-3.73299406448719e-67,3.11082838707266e-67,4.97732541931625e-67,-3.73299406448719e-67,3.11082838707266e-67,-2.48866270965813e-67,-4.97732541931625e-67,3.73299406448719e-67,-3.11082838707266e-67,2.48866270965813e-67
4.625,0.999015674623213,0.999010169215615,0.999006591460588,0.999009318768244,-2.30636701994e-05,-1.77394355179733e-05,-1.28300295733775e-05,-1.47048709538188e-05,-0.000584711867756904,-0.000271104046421303,0.000199019780610672,0.000387125218418878,0.00759337404740106,0.00424439830460865,-0.00145089759636518,-0.00583309158304546,5.30174620941113e-67,-4.2413969675289e-67,3.18104772564668e-67,-2.65087310470557e-67,-5.30174620941113e-67,4.2413969675289e-67,-3.18104772564668e-67,2.65087310470557e-67,4.2413969675289e-67,-3.18104772564668e-67,2.65087310470557e-67,-2.12069848376445e-67,-4.2413969675289e-67,3.18104772564668e-67,-2.65087310470557e-67,2.12069848376445e-67
4.63,0.999015559244505,0.999010080477671,0.999006527289977,0.999009245221901,-2.30877958204522e-05,-1.77557358100028e-05,-1.28382187635204e-05,-1.47136661478332e-05,-0.000584550315827273,-0.000271162517615322,0.000198749402370662,0.000386948629199243,0.00759045089195543,0.00424304263811158,-0.00144990317352998,-0.00583115639845908,4.51785013050107e-67,-3.61428010440085e-67,2.71071007830064e-67,-2.25892506525053e-67,-4.51785013050107e-67,3.61428010440085e-67,-2.71071007830064e-67,2.25892506525053e-67,3.61428010440085e-67,-2.71071007830064e-67,2.25892506525053e-67,-1.80714005220043e-67,-3.61428010440085e-67,2.71071007830064e-67,-2.25892506525053e-67,1.80714005220043e-67
4.635,0.999015443745429,0.999009991658319,0.999006463078361,0.999009171631585,-2.31118171751665e-05,-1.77719987068914e-05,-1.2846431470724e-05,-1.47224599484651e-05,-0.000584388795558313,-0.000271220779730526,0.000198479317733349,0.000386772118722084,0.00758752854419002,0.00424168667978096,-0.00144891010185214,-0.00582922209662223,3.84985795160036e-67,-3.07988636128029e-67,2.30991477096022e-67,-1.92492897580018e-67,-3.84985795160036e-67,3.07988636128029e-67,-2.30991477096022e-67,1.92492897580018e-67,3.07988636128029e-67,-2.30991477096022e-67,1.92492897580018e-67,-1.53994318064014e-67,-3.07988636128029e-67,2.30991477096022e-67,-1.92492897580018e-67,1.53994318064014e-67
4.64,0.999015328126511,0.99900990275775,0.999006398825627,0.999009097997307,-2.3135732229596e-05,-1.77882222072216e-05,-1.28546657820703e-05,-1.47312505497186e-05,-0.000584227306271816,-0.000271278832123404,0.000198209527087211,0.000386595687677236,0.00758460700394821,0.00424033043066381,-0.00144791837986267,-0.00582728867713948,3.28063256181026e-67,-2.62450604944821e-67,1.96837953708616e-67,-1.64031628090513e-67,-3.28063256181026e-67,2.62450604944821e-67,-1.96837953708616e-67,1.64031628090513e-67,2.62450604944821e-67,-1.96837953708616e-67,1.64031628090513e-67,-1.3122530247241e-67,-2.62450604944821e-67,1.96837953708616e-67,-1.64031628090513e-67,1.3122530247241e-67
4.645,0.999015212388287,0.999009813776166,0.999006334531671,0.999009024319088,-2.31595389676214e-05,-1.78044043269579e-05,-1.28629198015761e-05,-1.47400361613846e-05,-0.000584065847288711,-0.000271336674151089,0.000197940030819913,0.00038641933675378,0.00758168627107679,0.00423897389181034,-0.00144692800609064,-0.00582535613961193,2.79557067842867e-67,-2.23645654274294e-67,1.6773424070572e-67,-1.39778533921434e-67,-2.79557067842867e-67,2.23645654274294e-67,-1.6773424070572e-67,1.39778533921434e-67,2.23645654274294e-67,-1.6773424070572e-67,1.39778533921434e-67,-1.11822827137147e-67,-2.23645654274294e-67,1.6773424070572e-67,-1.39778533921434e-67,1.11822827137147e-67
4.65,0.999015096531305,0.999009724713779,0.999006270196399,0.999008950596957,-2.31832353908237e-05,-1.78205430993182e-05,-1.28711916500598e-05,-1.47488150089201e-05,-0.000583904417929084,-0.000271394305171372,0.000197670829318308,0.000386243066640035,0.00757876634542595,0.00423761706427398,-0.00144593897906319,-0.00582342448363726,2.38222820472705e-67,-1.90578256378164e-67,1.42933692283623e-67,-1.19111410236353e-67,-2.38222820472705e-67,1.90578256378164e-67,-1.42933692283623e-67,1.19111410236353e-67,1.90578256378164e-67,-1.42933692283623e-67,1.19111410236353e-67,-9.52891281890821e-68,-1.90578256378164e-67,1.42933692283623e-67,-1.19111410236353e-67,9.52891281890821e-68
4.655,0.999014980556121,0.99900963557081,0.999006205819727,0.999008876830952,-2.3206819518347e-05,-1.7836636574658e-05,-1.28794794650173e-05,-1.47575853333222e-05,-0.000583743017512201,-0.000271451724542711,0.000197401922968439,0.000386066878023553,0.00757584722684927,0.00423625994911137,-0.00144495129730553,-0.0058214937088097,2.03000098090415e-67,-1.62400078472332e-67,1.21800058854249e-67,-1.01500049045207e-67,-2.03000098090415e-67,1.62400078472332e-67,-1.21800058854249e-67,1.01500049045207e-67,1.62400078472332e-67,-1.21800058854249e-67,1.01500049045207e-67,-8.12000392361659e-68,-1.62400078472332e-67,1.21800058854249e-67,-1.01500049045207e-67,8.12000392361659e-68
4.66,0.9990148644633,0.999009546347492,0.999006141401581,0.999008803021121,-2.32302893867726e-05,-1.78526828203291e-05,-1.28877814004714e-05,-1.47663453910166e-05,-0.000583581645356527,-0.00027150893162424,0.000197133312155534,0.000385890771591115,0.00757292891520373,0.00423490254738237,-0.00144396495934094,-0.00581956381472005,1.72985273799324e-67,-1.38388219039459e-67,1.03791164279594e-67,-8.64926368996618e-68,-1.72985273799324e-67,1.38388219039459e-67,-1.03791164279594e-67,8.64926368996618e-68,1.38388219039459e-67,-1.03791164279594e-67,8.64926368996618e-68,-6.91941095197294e-68,-1.38388219039459e-67,1.03791164279594e-67,-8.64926368996618e-68,6.91941095197294e-68
4.665,0.99901474825342,0.999009457044064,0.999006076941893,0.999008729167518,-2.32536430499965e-05,-1.78686799205541e-05,-1.28960956268602e-05,-1.47750934537267e-05,-0.000583420300779753,-0.000271565925775782,0.000196864997264013,0.000385714748028725,0.00757001141034973,0.00423354486015002,-0.00144297996369078,-0.00581763480095567,1.47408327547207e-67,-1.17926662037765e-67,8.8444996528324e-68,-7.37041637736034e-68,-1.47408327547207e-67,1.17926662037765e-67,-8.8444996528324e-68,7.37041637736034e-68,1.17926662037765e-67,-8.8444996528324e-68,7.37041637736034e-68,-5.89633310188827e-68,-1.17926662037765e-67,8.8444996528324e-68,-7.37041637736034e-68,5.89633310188827e-68
4.67,0.999014631927067,0.999009367660778,0.999006012440607,0.999008655270209,-2.32768785790928e-05,-1.788462597632e-05,-1.2904420330899e-05,-1.47838278083607e-05,-0.000583258983098811,-0.000271622706357861,0.000196596978677484,0.0003855388080216,0.0075670947121511,0.00423218688848056,-0.00144199630887446,-0.0058157066671005,1.25613091525191e-67,-1.00490473220152e-67,7.53678549151143e-68,-6.28065457625953e-68,-1.25613091525191e-67,1.00490473220152e-67,-7.53678549151143e-68,6.28065457625953e-68,1.00490473220152e-67,-7.53678549151143e-68,6.28065457625953e-68,-5.02452366100762e-68,-1.00490473220152e-67,7.53678549151143e-68,-6.28065457625953e-68,5.02452366100762e-68
4.675,0.999014515484835,0.999009278197892,0.999005947897675,0.999008581329266,-2.32999940621982e-05,-1.79005191052328e-05,-1.29127537154468e-05,-1.47925467568972e-05,-0.000583097691629901,-0.000271679272731707,0.000196329256778744,0.000385362952254172,0.00756417882047506,0.00423082863344345,-0.00144101399340952,-0.00581377941273506,1.07040416407023e-67,-8.56323331256186e-68,6.4224249844214e-68,-5.35202082035116e-68,-1.07040416407023e-67,8.56323331256186e-68,-6.4224249844214e-68,5.35202082035116e-68,8.56323331256186e-68,-6.4224249844214e-68,5.35202082035116e-68,-4.28161665628093e-68,-8.56323331256186e-68,6.4224249844214e-68,-5.35202082035116e-68,4.28161665628093e-68
4.68,0.999014398927329,0.999009188655678,0.999005883313058,0.99900850734477,-2.33229876043855e-05,-1.79163574414173e-05,-1.29210939993815e-05,-1.48012486162657e-05,-0.00058293642568851,-0.000271735624259271,0.000196061831949781,0.000385187181410076,0.00756126373519226,0.00422947009611132,-0.00144003301581156,-0.00581185303743642,9.12138265643372e-68,-7.29710612514697e-68,5.47282959386023e-68,-4.56069132821686e-68,-9.12138265643372e-68,7.29710612514697e-68,-5.47282959386023e-68,4.56069132821686e-68,7.29710612514697e-68,-5.47282959386023e-68,4.56069132821686e-68,-3.64855306257349e-68,-7.29710612514697e-68,5.47282959386023e-68,-4.56069132821686e-68,3.64855306257349e-68
4.685,0.999014282255165,0.999009099034412,0.999005818686727,0.999008433316811,-2.33458573275422e-05,-1.7932139135374e-05,-1.29294394174765e-05,-1.48099317182321e-05,-0.000582775184589433,-0.000271791760303235,0.000195794704571772,0.000385011496172149,0.00755834945617677,0.00422811127756,-0.00143905337459427,-0.00580992754077828,7.77272962473532e-68,-6.21818369978825e-68,4.66363777484119e-68,-3.88636481236766e-68,-7.77272962473532e-68,6.21818369978825e-68,-4.66363777484119e-68,3.88636481236766e-68,6.21818369978825e-68,-4.66363777484119e-68,3.88636481236766e-68,-3.10909184989413e-68,-6.21818369978825e-68,4.66363777484119e-68,-3.88636481236766e-68,3.10909184989413e-68
4.69,0.999014165468966,0.999009009334384,0.999005754018659,0.999008359245487,-2.33686013702409e-05,-1.79478623538747e-05,-1.29377882202762e-05,-1.48185944092829e-05,-0.000582613967646793,-0.000271847680227018,0.000195527875025085,0.000384835897222421,0.0075554359833061,0.00422675217886849,-0.00143807506826946,-0.00580800292233089,6.62348331331393e-68,-5.29878665065114e-68,3.97408998798836e-68,-3.31174165665696e-68,-6.62348331331393e-68,5.29878665065114e-68,-3.97408998798836e-68,3.31174165665696e-68,5.29878665065114e-68,-3.97408998798836e-68,3.31174165665696e-68,-2.64939332532557e-68,-5.29878665065114e-68,3.97408998798836e-68,-3.31174165665696e-68,2.64939332532557e-68
4.695,0.999014048569364,0.999008919555889,0.999005689308842,0.999008285130904,-2.33912178876298e-05,-1.79635252798321e-05,-1.29461386739685e-05,-1.48272350505105e-05,-0.000582452774174062,-0.000271903383394792,0.000195261343689277,0.000384660385242112,0.00755252331646119,0.00422539280111899,-0.001437098095347,-0.0058060791816611,5.64416020108791e-68,-4.51532816087033e-68,3.38649612065275e-68,-2.82208010054395e-68,-5.64416020108791e-68,4.51532816087033e-68,-3.38649612065275e-68,2.82208010054395e-68,4.51532816087033e-68,-3.38649612065275e-68,2.82208010054395e-68,-2.25766408043516e-68,-4.51532816087033e-68,3.38649612065275e-68,-2.82208010054395e-68,2.25766408043516e-68
4.7,0.999013931557002,0.999008829699235,0.999005624557272,0.999008210973176,-2.34137050513043e-05,-1.79791261122e-05,-1.29544890602515e-05,-1.48358520175116e-05,-0.000582291603484083,-0.000271958869171488,0.000194995110943097,0.000384484960911625,0.00754961145552639,0.00422403314539686,-0.00143612245433491,-0.00580415631833238,4.80963608853812e-68,-3.84770887083049e-68,2.88578165312287e-68,-2.40481804426906e-68,-4.80963608853812e-68,3.84770887083049e-68,-2.88578165312287e-68,2.40481804426906e-68,3.84770887083049e-68,-2.88578165312287e-68,2.40481804426906e-68,-1.92385443541525e-68,-3.84770887083049e-68,2.88578165312287e-68,-2.40481804426906e-68,1.92385443541525e-68
4.705,0.999013814432532,0.999008739764735,0.999005559763954,0.999008136772426,-2.34360610491981e-05,-1.79946630658348e-05,-1.29628376762311e-05,-1.48444437002667e-05,-0.00058213045488909,-0.000272014136922807,0.000194729177164482,0.000384309624910542,0.00754670040038952,0.00422267321279065,-0.00143514814373929,-0.00580223433190477,4.09850154496137e-68,-3.27880123596909e-68,2.45910092697682e-68,-2.04925077248068e-68,-4.09850154496137e-68,3.27880123596909e-68,-2.45910092697682e-68,2.04925077248068e-68,3.27880123596909e-68,-2.45910092697682e-68,2.04925077248068e-68,-1.63940061798455e-68,-3.27880123596909e-68,2.45910092697682e-68,-2.04925077248068e-68,1.63940061798455e-68
4.71,0.999013697196614,0.999008649752714,0.999005494928901,0.999008062528784,-2.34582840854617e-05,-1.80101343713939e-05,-1.29711828342903e-05,-1.48530085030264e-05,-0.000581969327700727,-0.000272069186015231,0.000194463542730562,0.000384134377917616,0.00754379015094182,0.00422131300439206,-0.00143417516206436,-0.00580031322193493,3.49251265684767e-68,-2.79401012547814e-68,2.0955075941086e-68,-1.74625632842384e-68,-3.49251265684767e-68,2.79401012547814e-68,-2.0955075941086e-68,1.74625632842384e-68,2.79401012547814e-68,-2.0955075941086e-68,1.74625632842384e-68,-1.39700506273907e-68,-2.79401012547814e-68,2.0955075941086e-68,-1.74625632842384e-68,1.39700506273907e-68
4.715,0.999013579849916,0.999008559663503,0.999005430052134,0.999007988242388,-2.348037238034e-05,-1.80255382752156e-05,-1.29795228619618e-05,-1.48615448442182e-05,-0.000581808221230069,-0.000272124015816029,0.000194198208017658,0.000383959220610769,0.00754088070707798,0.00421995252129598,-0.00143320350781245,-0.00579839298797612,2.97612298651852e-68,-2.38089838921481e-68,1.78567379191111e-68,-1.48806149325926e-68,-2.97612298651852e-68,2.38089838921481e-68,-1.78567379191111e-68,1.48806149325926e-68,2.38089838921481e-68,-1.78567379191111e-68,1.48806149325926e-68,-1.19044919460741e-68,-2.38089838921481e-68,1.78567379191111e-68,-1.48806149325926e-68,1.19044919460741e-68
4.72,0.999013462393117,0.999008469497446,0.999005365133684,0.999007913913385,-2.35023241700667e-05,-1.80408730392032e-05,-1.29878561018165e-05,-1.48700511563232e-05,-0.000581647134787641,-0.000272178625693274,0.000193933173401278,0.000383784153667085,0.00753797206869614,0.00421859176460044,-0.00143223317948402,-0.00579647362957822,2.53608473358504e-68,-2.02886778686803e-68,1.52165084015102e-68,-1.26804236679252e-68,-2.53608473358504e-68,2.02886778686803e-68,-1.52165084015102e-68,1.26804236679252e-68,2.02886778686803e-68,-1.52165084015102e-68,1.26804236679252e-68,-1.01443389343402e-68,-2.02886778686803e-68,1.52165084015102e-68,-1.26804236679252e-68,1.01443389343402e-68
4.725,0.999013344826905,0.999008379254891,0.999005300173587,0.999007839541929,-2.35241377067493e-05,-1.80561369407174e-05,-1.29961809113515e-05,-1.48785258857747e-05,-0.000581486067683438,-0.000272233015015845,0.000193668439256124,0.000383609177762804,0.00753506423569788,0.00421723073540664,-0.00143126417557765,-0.00579455514628772,2.16110886715968e-68,-1.72888709372774e-68,1.29666532029581e-68,-1.08055443357984e-68,-2.16110886715968e-68,1.72888709372774e-68,-1.29666532029581e-68,1.08055443357984e-68,1.72888709372774e-68,-1.29666532029581e-68,1.08055443357984e-68,-8.64443546863872e-69,-1.72888709372774e-68,1.29666532029581e-68,-1.08055443357984e-68,8.64443546863872e-69
4.73,0.999013227151973,0.999008288936197,0.999005235171891,0.999007765128182,-2.35458112582539e-05,-1.80713282724661e-05,-1.30044956628634e-05,-1.48869674928524e-05,-0.000581325019226947,-0.000272287183153442,0.000193404005956087,0.000383434293573318,0.00753215720798823,0.00421586943481893,-0.00143029649459005,-0.00579263753764773,1.84157550962984e-68,-1.47326040770387e-68,1.1049453057779e-68,-9.2078775481492e-69,-1.84157550962984e-68,1.47326040770387e-68,-1.1049453057779e-68,9.2078775481492e-69,1.47326040770387e-68,-1.1049453057779e-68,9.2078775481492e-69,-7.36630203851936e-69,-1.47326040770387e-68,1.1049453057779e-68,-9.2078775481492e-69,7.36630203851936e-69
4.735,0.999013109369028,0.999008198541732,0.99900517012865,0.999007690672312,-2.3567343108091e-05,-1.80864453423873e-05,-1.3012798743331e-05,-1.48953744515794e-05,-0.000581163988727162,-0.000272341129476593,0.00019313987387425,0.000383259501773164,0.00752925098547568,0.0042145078639448,-0.00142933013501606,-0.005790720803198,1.56928714198729e-68,-1.25542971358983e-68,9.41572285192375e-69,-7.84643570993646e-69,-1.56928714198729e-68,1.25542971358983e-68,-9.41572285192375e-69,7.84643570993646e-69,1.25542971358983e-68,-9.41572285192375e-69,7.84643570993646e-69,-6.27714856794916e-69,-1.25542971358983e-68,9.41572285192375e-69,-7.84643570993646e-69,6.27714856794916e-69
